"game_type","rank","opponent_class","player_turn","num_glimmerroots_played","num_correct_choices"
"BGT_RANKED_STANDARD",14,"MAGE",16,11,11
"BGT_RANKED_STANDARD",14,"MAGE",17,6,5
"BGT_RANKED_STANDARD",14,"MAGE",18,8,7
"BGT_RANKED_STANDARD",14,"MAGE",19,4,4
"BGT_RANKED_STANDARD",14,"MAGE",20,2,2
"BGT_RANKED_STANDARD",14,"MAGE",21,2,2
"BGT_RANKED_STANDARD",14,"MAGE",22,2,2
"BGT_RANKED_STANDARD",14,"MAGE",25,1,1
"BGT_RANKED_STANDARD",14,"MAGE",26,2,2
"BGT_RANKED_STANDARD",15,"MAGE",2,53,37
"BGT_RANKED_STANDARD",15,"MAGE",3,262,182
"BGT_RANKED_STANDARD",15,"MAGE",4,97,72
"BGT_RANKED_STANDARD",15,"MAGE",5,81,54
"BGT_RANKED_STANDARD",15,"MAGE",6,69,57
"BGT_RANKED_STANDARD",15,"MAGE",7,60,45
"BGT_RANKED_STANDARD",15,"MAGE",8,52,44
"BGT_RANKED_STANDARD",15,"MAGE",9,45,35
"BGT_RANKED_STANDARD",15,"MAGE",10,66,48
"BGT_RANKED_STANDARD",15,"MAGE",11,42,34
"BGT_RANKED_STANDARD",15,"MAGE",12,27,24
"BGT_RANKED_STANDARD",15,"MAGE",13,27,20
"BGT_RANKED_STANDARD",15,"MAGE",14,32,22
"BGT_RANKED_STANDARD",15,"MAGE",15,19,17
"BGT_RANKED_STANDARD",15,"MAGE",16,15,12
"BGT_RANKED_STANDARD",15,"MAGE",17,10,8
"BGT_RANKED_STANDARD",15,"MAGE",18,8,7
"BGT_RANKED_STANDARD",15,"MAGE",19,6,4
"BGT_RANKED_STANDARD",15,"MAGE",20,3,2
"BGT_RANKED_STANDARD",15,"MAGE",21,6,5
"BGT_RANKED_STANDARD",15,"MAGE",22,0,0
"BGT_RANKED_STANDARD",15,"MAGE",23,1,1
"BGT_RANKED_STANDARD",15,"MAGE",25,1,1
"BGT_RANKED_STANDARD",16,"MAGE",2,8,8
"BGT_RANKED_STANDARD",16,"MAGE",3,30,24
"BGT_RANKED_STANDARD",16,"MAGE",4,13,10
"BGT_RANKED_STANDARD",16,"MAGE",5,11,6
"BGT_RANKED_STANDARD",16,"MAGE",6,8,6
"BGT_RANKED_STANDARD",16,"MAGE",7,5,3
"BGT_RANKED_STANDARD",16,"MAGE",8,3,0
"BGT_RANKED_STANDARD",16,"MAGE",9,10,7
"BGT_RANKED_STANDARD",16,"MAGE",10,7,5
"BGT_RANKED_STANDARD",16,"MAGE",11,6,5
"BGT_RANKED_STANDARD",16,"MAGE",12,7,6
"BGT_RANKED_STANDARD",16,"MAGE",13,3,2
"BGT_RANKED_STANDARD",16,"MAGE",14,2,2
"BGT_RANKED_STANDARD",16,"MAGE",15,5,4
"BGT_RANKED_STANDARD",16,"MAGE",16,1,1
"BGT_RANKED_STANDARD",16,"MAGE",17,1,1
"BGT_RANKED_STANDARD",16,"MAGE",18,3,2
"BGT_RANKED_STANDARD",16,"MAGE",19,1,1
"BGT_RANKED_STANDARD",17,"MAGE",2,7,5
"BGT_RANKED_STANDARD",17,"MAGE",3,51,33
"BGT_RANKED_STANDARD",17,"MAGE",4,16,12
"BGT_RANKED_STANDARD",17,"MAGE",5,13,8
"BGT_RANKED_STANDARD",17,"MAGE",6,17,15
"BGT_RANKED_STANDARD",17,"MAGE",7,13,8
"BGT_RANKED_STANDARD",17,"MAGE",8,10,6
"BGT_RANKED_STANDARD",17,"MAGE",9,12,9
"BGT_RANKED_STANDARD",17,"MAGE",10,10,9
"BGT_RANKED_STANDARD",17,"MAGE",11,10,7
"BGT_RANKED_STANDARD",17,"MAGE",12,3,3
"BGT_RANKED_STANDARD",17,"MAGE",13,1,0
"BGT_RANKED_STANDARD",17,"MAGE",14,8,7
"BGT_RANKED_STANDARD",17,"MAGE",15,3,2
"BGT_RANKED_STANDARD",17,"MAGE",16,0,0
"BGT_RANKED_STANDARD",17,"MAGE",17,4,4
"BGT_RANKED_STANDARD",17,"MAGE",18,4,3
"BGT_RANKED_STANDARD",17,"MAGE",19,1,1
"BGT_RANKED_STANDARD",17,"MAGE",23,1,1
"BGT_RANKED_STANDARD",18,"MAGE",2,11,6
"BGT_RANKED_STANDARD",18,"MAGE",3,55,36
"BGT_RANKED_STANDARD",18,"MAGE",4,28,23
"BGT_RANKED_STANDARD",18,"MAGE",5,17,11
"BGT_RANKED_STANDARD",18,"MAGE",6,22,15
"BGT_RANKED_STANDARD",18,"MAGE",7,15,11
"BGT_RANKED_STANDARD",18,"MAGE",8,9,6
"BGT_RANKED_STANDARD",18,"MAGE",9,10,6
"BGT_RANKED_STANDARD",18,"MAGE",10,10,9
"BGT_RANKED_STANDARD",18,"MAGE",11,7,5
"BGT_RANKED_STANDARD",18,"MAGE",12,3,2
"BGT_RANKED_STANDARD",18,"MAGE",13,4,4
"BGT_RANKED_STANDARD",18,"MAGE",14,4,3
"BGT_RANKED_STANDARD",18,"MAGE",15,8,6
"BGT_RANKED_STANDARD",18,"MAGE",16,5,5
"BGT_RANKED_STANDARD",18,"MAGE",17,1,1
"BGT_RANKED_STANDARD",18,"MAGE",18,3,3
"BGT_RANKED_STANDARD",18,"MAGE",20,0,0
"BGT_RANKED_STANDARD",18,"MAGE",21,1,1
"BGT_RANKED_STANDARD",18,"MAGE",22,1,1
"BGT_RANKED_STANDARD",19,"MAGE",2,13,7
"BGT_RANKED_STANDARD",19,"MAGE",3,55,36
"BGT_RANKED_STANDARD",19,"MAGE",4,18,14
"BGT_RANKED_STANDARD",19,"MAGE",5,20,13
"BGT_RANKED_STANDARD",19,"MAGE",6,18,14
"BGT_RANKED_STANDARD",19,"MAGE",7,14,12
"BGT_RANKED_STANDARD",19,"MAGE",8,10,8
"BGT_RANKED_STANDARD",19,"MAGE",9,17,10
"BGT_RANKED_STANDARD",19,"MAGE",10,16,14
"BGT_RANKED_STANDARD",19,"MAGE",11,12,7
"BGT_RANKED_STANDARD",19,"MAGE",12,8,4
"BGT_RANKED_STANDARD",19,"MAGE",13,4,3
"BGT_RANKED_STANDARD",19,"MAGE",14,2,2
"BGT_RANKED_STANDARD",19,"MAGE",15,4,3
"BGT_RANKED_STANDARD",19,"MAGE",16,1,1
"BGT_RANKED_STANDARD",19,"MAGE",17,2,1
"BGT_RANKED_STANDARD",19,"MAGE",18,3,3
"BGT_RANKED_STANDARD",19,"MAGE",19,2,1
"BGT_RANKED_STANDARD",19,"MAGE",22,2,1
"BGT_RANKED_STANDARD",20,"MAGE",2,9,6
"BGT_RANKED_STANDARD",20,"MAGE",3,46,26
"BGT_RANKED_STANDARD",20,"MAGE",4,16,13
"BGT_RANKED_STANDARD",20,"MAGE",5,17,8
"BGT_RANKED_STANDARD",20,"MAGE",6,15,11
"BGT_RANKED_STANDARD",20,"MAGE",7,15,11
"BGT_RANKED_STANDARD",20,"MAGE",8,10,7
"BGT_RANKED_STANDARD",20,"MAGE",9,9,7
"BGT_RANKED_STANDARD",20,"MAGE",10,7,4
"BGT_RANKED_STANDARD",20,"MAGE",11,8,7
"BGT_RANKED_STANDARD",20,"MAGE",12,6,6
"BGT_RANKED_STANDARD",20,"MAGE",13,3,1
"BGT_RANKED_STANDARD",20,"MAGE",14,7,4
"BGT_RANKED_STANDARD",20,"MAGE",15,4,2
"BGT_RANKED_STANDARD",20,"MAGE",16,3,3
"BGT_RANKED_STANDARD",20,"MAGE",17,3,2
"BGT_RANKED_STANDARD",20,"MAGE",18,2,1
"BGT_RANKED_STANDARD",20,"MAGE",19,1,1
"BGT_RANKED_STANDARD",20,"MAGE",20,1,1
"BGT_RANKED_STANDARD",20,"MAGE",22,1,0
"BGT_RANKED_STANDARD",20,"MAGE",23,1,1
"BGT_RANKED_STANDARD",20,"MAGE",26,1,1
"BGT_RANKED_STANDARD",21,"MAGE",5,2,2
"BGT_RANKED_STANDARD",21,"MAGE",6,1,0
"BGT_RANKED_STANDARD",21,"MAGE",10,1,1
"BGT_RANKED_STANDARD",21,"MAGE",11,2,1
"BGT_RANKED_STANDARD",21,"MAGE",13,1,1
"BGT_RANKED_STANDARD",21,"MAGE",18,1,0
"BGT_RANKED_STANDARD",22,"MAGE",3,1,1
"BGT_RANKED_STANDARD",22,"MAGE",4,2,2
"BGT_RANKED_STANDARD",22,"MAGE",6,3,3
"BGT_RANKED_STANDARD",22,"MAGE",7,1,1
"BGT_RANKED_STANDARD",22,"MAGE",8,1,1
"BGT_RANKED_STANDARD",23,"MAGE",3,5,2
"BGT_RANKED_STANDARD",23,"MAGE",4,1,1
"BGT_RANKED_STANDARD",23,"MAGE",5,1,1
"BGT_RANKED_STANDARD",23,"MAGE",6,1,0
"BGT_RANKED_STANDARD",23,"MAGE",7,1,0
"BGT_RANKED_STANDARD",23,"MAGE",8,2,2
"BGT_RANKED_STANDARD",23,"MAGE",9,3,3
"BGT_RANKED_STANDARD",23,"MAGE",19,1,1
"BGT_RANKED_STANDARD",24,"MAGE",3,2,2
"BGT_RANKED_STANDARD",24,"MAGE",6,1,1
"BGT_RANKED_STANDARD",24,"MAGE",8,1,1
"BGT_RANKED_STANDARD",24,"MAGE",9,1,1
"BGT_RANKED_STANDARD",24,"MAGE",11,1,0
"BGT_RANKED_STANDARD",25,"MAGE",4,2,2
"BGT_RANKED_STANDARD",25,"MAGE",5,1,1
"BGT_RANKED_STANDARD",25,"MAGE",6,1,1
"BGT_RANKED_STANDARD",25,"MAGE",9,1,0
"BGT_RANKED_STANDARD",25,"MAGE",15,1,1
"BGT_RANKED_STANDARD",0,"PALADIN",2,42,41
"BGT_RANKED_STANDARD",0,"PALADIN",3,174,164
"BGT_RANKED_STANDARD",0,"PALADIN",4,65,59
"BGT_RANKED_STANDARD",0,"PALADIN",5,64,57
"BGT_RANKED_STANDARD",0,"PALADIN",6,39,38
"BGT_RANKED_STANDARD",0,"PALADIN",7,33,29
"BGT_RANKED_STANDARD",0,"PALADIN",8,37,32
"BGT_RANKED_STANDARD",0,"PALADIN",9,46,43
"BGT_RANKED_STANDARD",0,"PALADIN",10,31,29
"BGT_RANKED_STANDARD",0,"PALADIN",11,33,29
"BGT_RANKED_STANDARD",0,"PALADIN",12,33,29
"BGT_RANKED_STANDARD",0,"PALADIN",13,25,24
"BGT_RANKED_STANDARD",0,"PALADIN",14,20,20
"BGT_RANKED_STANDARD",0,"PALADIN",15,23,22
"BGT_RANKED_STANDARD",0,"PALADIN",16,13,13
"BGT_RANKED_STANDARD",0,"PALADIN",17,16,15
"BGT_RANKED_STANDARD",0,"PALADIN",18,10,9
"BGT_RANKED_STANDARD",0,"PALADIN",19,7,7
"BGT_RANKED_STANDARD",0,"PALADIN",20,14,14
"BGT_RANKED_STANDARD",0,"PALADIN",21,9,7
"BGT_RANKED_STANDARD",0,"PALADIN",22,8,8
"BGT_RANKED_STANDARD",0,"PALADIN",23,4,3
"BGT_RANKED_STANDARD",0,"PALADIN",24,2,1
"BGT_RANKED_STANDARD",0,"PALADIN",25,2,2
"BGT_RANKED_STANDARD",0,"PALADIN",26,4,4
"BGT_RANKED_STANDARD",0,"PALADIN",29,0,0
"BGT_RANKED_STANDARD",1,"PALADIN",2,2,1
"BGT_RANKED_STANDARD",1,"PALADIN",3,23,19
"BGT_RANKED_STANDARD",1,"PALADIN",4,7,7
"BGT_RANKED_STANDARD",1,"PALADIN",5,4,4
"BGT_RANKED_STANDARD",1,"PALADIN",6,5,5
"BGT_RANKED_STANDARD",1,"PALADIN",7,5,4
"BGT_RANKED_STANDARD",1,"PALADIN",8,2,2
"BGT_RANKED_STANDARD",1,"PALADIN",9,4,4
"BGT_RANKED_STANDARD",1,"PALADIN",10,7,5
"BGT_RANKED_STANDARD",1,"PALADIN",11,1,1
"BGT_RANKED_STANDARD",1,"PALADIN",12,3,3
"BGT_RANKED_STANDARD",1,"PALADIN",13,5,5
"BGT_RANKED_STANDARD",1,"PALADIN",14,1,1
"BGT_RANKED_STANDARD",1,"PALADIN",15,4,4
"BGT_RANKED_STANDARD",1,"PALADIN",16,2,1
"BGT_RANKED_STANDARD",1,"PALADIN",17,2,2
"BGT_RANKED_STANDARD",1,"PALADIN",18,0,0
"BGT_RANKED_STANDARD",1,"PALADIN",19,1,1
"BGT_RANKED_STANDARD",1,"PALADIN",21,2,2
"BGT_RANKED_STANDARD",1,"PALADIN",22,1,1
"BGT_RANKED_STANDARD",2,"PALADIN",2,8,8
"BGT_RANKED_STANDARD",2,"PALADIN",3,64,61
"BGT_RANKED_STANDARD",2,"PALADIN",4,20,19
"BGT_RANKED_STANDARD",2,"PALADIN",5,13,13
"BGT_RANKED_STANDARD",2,"PALADIN",6,12,12
"BGT_RANKED_STANDARD",2,"PALADIN",7,23,22
"BGT_RANKED_STANDARD",2,"PALADIN",8,13,10
"BGT_RANKED_STANDARD",2,"PALADIN",9,11,10
"BGT_RANKED_STANDARD",2,"PALADIN",10,10,10
"BGT_RANKED_STANDARD",2,"PALADIN",11,16,15
"BGT_RANKED_STANDARD",2,"PALADIN",12,16,16
"BGT_RANKED_STANDARD",2,"PALADIN",13,10,9
"BGT_RANKED_STANDARD",2,"PALADIN",14,16,16
"BGT_RANKED_STANDARD",2,"PALADIN",15,10,10
"BGT_RANKED_STANDARD",2,"PALADIN",16,10,10
"BGT_RANKED_STANDARD",2,"PALADIN",17,6,6
"BGT_RANKED_STANDARD",2,"PALADIN",18,5,5
"BGT_RANKED_STANDARD",2,"PALADIN",19,4,4
"BGT_RANKED_STANDARD",2,"PALADIN",20,3,3
"BGT_RANKED_STANDARD",2,"PALADIN",22,2,2
"BGT_RANKED_STANDARD",2,"PALADIN",23,2,2
"BGT_RANKED_STANDARD",2,"PALADIN",25,1,1
"BGT_RANKED_STANDARD",2,"PALADIN",27,1,1
"BGT_RANKED_STANDARD",2,"PALADIN",29,1,1
"BGT_RANKED_STANDARD",3,"PALADIN",2,27,26
"BGT_RANKED_STANDARD",3,"PALADIN",3,140,134
"BGT_RANKED_STANDARD",3,"PALADIN",4,54,52
"BGT_RANKED_STANDARD",3,"PALADIN",5,42,38
"BGT_RANKED_STANDARD",3,"PALADIN",6,34,29
"BGT_RANKED_STANDARD",3,"PALADIN",7,32,31
"BGT_RANKED_STANDARD",3,"PALADIN",8,26,25
"BGT_RANKED_STANDARD",3,"PALADIN",9,37,35
"BGT_RANKED_STANDARD",3,"PALADIN",10,33,31
"BGT_RANKED_STANDARD",3,"PALADIN",11,30,30
"BGT_RANKED_STANDARD",3,"PALADIN",12,22,21
"BGT_RANKED_STANDARD",3,"PALADIN",13,17,17
"BGT_RANKED_STANDARD",3,"PALADIN",14,11,11
"BGT_RANKED_STANDARD",3,"PALADIN",15,6,5
"BGT_RANKED_STANDARD",3,"PALADIN",16,6,6
"BGT_RANKED_STANDARD",3,"PALADIN",17,10,10
"BGT_RANKED_STANDARD",3,"PALADIN",18,8,8
"BGT_RANKED_STANDARD",3,"PALADIN",19,3,3
"BGT_RANKED_STANDARD",3,"PALADIN",20,6,6
"BGT_RANKED_STANDARD",3,"PALADIN",21,3,3
"BGT_RANKED_STANDARD",3,"PALADIN",22,1,1
"BGT_RANKED_STANDARD",3,"PALADIN",23,2,1
"BGT_RANKED_STANDARD",3,"PALADIN",25,4,4
"BGT_RANKED_STANDARD",4,"PALADIN",2,54,51
"BGT_RANKED_STANDARD",4,"PALADIN",3,236,216
"BGT_RANKED_STANDARD",4,"PALADIN",4,101,96
"BGT_RANKED_STANDARD",4,"PALADIN",5,85,79
"BGT_RANKED_STANDARD",4,"PALADIN",6,64,57
"BGT_RANKED_STANDARD",4,"PALADIN",7,58,54
"BGT_RANKED_STANDARD",4,"PALADIN",8,42,39
"BGT_RANKED_STANDARD",4,"PALADIN",9,60,56
"BGT_RANKED_STANDARD",4,"PALADIN",10,50,45
"BGT_RANKED_STANDARD",4,"PALADIN",11,42,37
"BGT_RANKED_STANDARD",4,"PALADIN",12,52,51
"BGT_RANKED_STANDARD",4,"PALADIN",13,28,26
"BGT_RANKED_STANDARD",4,"PALADIN",14,32,32
"BGT_RANKED_STANDARD",4,"PALADIN",15,16,16
"BGT_RANKED_STANDARD",4,"PALADIN",16,23,23
"BGT_RANKED_STANDARD",4,"PALADIN",17,21,20
"BGT_RANKED_STANDARD",4,"PALADIN",18,14,13
"BGT_RANKED_STANDARD",4,"PALADIN",19,12,11
"BGT_RANKED_STANDARD",4,"PALADIN",20,11,10
"BGT_RANKED_STANDARD",4,"PALADIN",21,8,7
"BGT_RANKED_STANDARD",4,"PALADIN",22,7,7
"BGT_RANKED_STANDARD",4,"PALADIN",23,4,4
"BGT_RANKED_STANDARD",4,"PALADIN",24,0,0
"BGT_RANKED_STANDARD",4,"PALADIN",25,2,2
"BGT_RANKED_STANDARD",4,"PALADIN",26,1,1
"BGT_RANKED_STANDARD",5,"PALADIN",2,107,96
"BGT_RANKED_STANDARD",5,"PALADIN",3,397,354
"BGT_RANKED_STANDARD",5,"PALADIN",4,168,151
"BGT_RANKED_STANDARD",5,"PALADIN",5,151,138
"BGT_RANKED_STANDARD",5,"PALADIN",6,109,101
"BGT_RANKED_STANDARD",5,"PALADIN",7,100,91
"BGT_RANKED_STANDARD",5,"PALADIN",8,93,85
"BGT_RANKED_STANDARD",5,"PALADIN",9,91,84
"BGT_RANKED_STANDARD",5,"PALADIN",10,68,64
"BGT_RANKED_STANDARD",5,"PALADIN",11,62,56
"BGT_RANKED_STANDARD",5,"PALADIN",12,63,58
"BGT_RANKED_STANDARD",5,"PALADIN",13,52,50
"BGT_RANKED_STANDARD",5,"PALADIN",14,39,37
"BGT_RANKED_STANDARD",5,"PALADIN",15,30,29
"BGT_RANKED_STANDARD",5,"PALADIN",16,32,31
"BGT_RANKED_STANDARD",5,"PALADIN",17,28,25
"BGT_RANKED_STANDARD",5,"PALADIN",18,21,19
"BGT_RANKED_STANDARD",5,"PALADIN",19,17,17
"BGT_RANKED_STANDARD",5,"PALADIN",20,18,14
"BGT_RANKED_STANDARD",5,"PALADIN",21,11,10
"BGT_RANKED_STANDARD",5,"PALADIN",22,14,13
"BGT_RANKED_STANDARD",5,"PALADIN",23,10,10
"BGT_RANKED_STANDARD",5,"PALADIN",24,1,1
"BGT_RANKED_STANDARD",5,"PALADIN",25,1,1
"BGT_RANKED_STANDARD",5,"PALADIN",26,1,1
"BGT_RANKED_STANDARD",6,"PALADIN",2,8,8
"BGT_RANKED_STANDARD",6,"PALADIN",3,56,53
"BGT_RANKED_STANDARD",6,"PALADIN",4,22,21
"BGT_RANKED_STANDARD",6,"PALADIN",5,20,19
"BGT_RANKED_STANDARD",6,"PALADIN",6,17,16
"BGT_RANKED_STANDARD",6,"PALADIN",7,19,18
"BGT_RANKED_STANDARD",6,"PALADIN",8,8,8
"BGT_RANKED_STANDARD",6,"PALADIN",9,10,10
"BGT_RANKED_STANDARD",6,"PALADIN",10,13,11
"BGT_RANKED_STANDARD",6,"PALADIN",11,10,10
"BGT_RANKED_STANDARD",6,"PALADIN",12,6,6
"BGT_RANKED_STANDARD",6,"PALADIN",13,6,6
"BGT_RANKED_STANDARD",6,"PALADIN",14,5,5
"BGT_RANKED_STANDARD",6,"PALADIN",15,5,5
"BGT_RANKED_STANDARD",6,"PALADIN",16,2,2
"BGT_RANKED_STANDARD",6,"PALADIN",17,1,1
"BGT_RANKED_STANDARD",6,"PALADIN",18,4,4
"BGT_RANKED_STANDARD",6,"PALADIN",19,1,1
"BGT_RANKED_STANDARD",6,"PALADIN",22,0,0
"BGT_RANKED_STANDARD",6,"PALADIN",23,1,1
"BGT_RANKED_STANDARD",6,"PALADIN",26,1,0
"BGT_RANKED_STANDARD",6,"PALADIN",27,1,1
"BGT_RANKED_STANDARD",7,"PALADIN",2,23,20
"BGT_RANKED_STANDARD",7,"PALADIN",3,105,93
"BGT_RANKED_STANDARD",7,"PALADIN",4,41,35
"BGT_RANKED_STANDARD",7,"PALADIN",5,34,29
"BGT_RANKED_STANDARD",7,"PALADIN",6,29,24
"BGT_RANKED_STANDARD",7,"PALADIN",7,34,30
"BGT_RANKED_STANDARD",7,"PALADIN",8,17,14
"BGT_RANKED_STANDARD",7,"PALADIN",9,34,30
"BGT_RANKED_STANDARD",7,"PALADIN",10,19,18
"BGT_RANKED_STANDARD",7,"PALADIN",11,19,16
"BGT_RANKED_STANDARD",7,"PALADIN",12,21,19
"BGT_RANKED_STANDARD",7,"PALADIN",13,20,16
"BGT_RANKED_STANDARD",7,"PALADIN",14,12,11
"BGT_RANKED_STANDARD",7,"PALADIN",15,9,9
"BGT_RANKED_STANDARD",7,"PALADIN",16,5,4
"BGT_RANKED_STANDARD",7,"PALADIN",17,8,8
"BGT_RANKED_STANDARD",7,"PALADIN",18,5,5
"BGT_RANKED_STANDARD",7,"PALADIN",19,6,5
"BGT_RANKED_STANDARD",7,"PALADIN",20,6,6
"BGT_RANKED_STANDARD",7,"PALADIN",21,5,4
"BGT_RANKED_STANDARD",7,"PALADIN",22,1,1
"BGT_RANKED_STANDARD",7,"PALADIN",23,1,1
"BGT_RANKED_STANDARD",7,"PALADIN",24,2,2
"BGT_RANKED_STANDARD",7,"PALADIN",27,1,1
"BGT_RANKED_STANDARD",8,"PALADIN",2,28,22
"BGT_RANKED_STANDARD",8,"PALADIN",3,147,121
"BGT_RANKED_STANDARD",8,"PALADIN",4,63,56
"BGT_RANKED_STANDARD",8,"PALADIN",5,35,33
"BGT_RANKED_STANDARD",8,"PALADIN",6,34,31
"BGT_RANKED_STANDARD",8,"PALADIN",7,40,35
"BGT_RANKED_STANDARD",8,"PALADIN",8,39,33
"BGT_RANKED_STANDARD",8,"PALADIN",9,38,34
"BGT_RANKED_STANDARD",8,"PALADIN",10,25,25
"BGT_RANKED_STANDARD",8,"PALADIN",11,22,21
"BGT_RANKED_STANDARD",8,"PALADIN",12,11,11
"BGT_RANKED_STANDARD",8,"PALADIN",13,14,13
"BGT_RANKED_STANDARD",8,"PALADIN",14,16,14
"BGT_RANKED_STANDARD",8,"PALADIN",15,13,13
"BGT_RANKED_STANDARD",8,"PALADIN",16,11,9
"BGT_RANKED_STANDARD",8,"PALADIN",17,5,5
"BGT_RANKED_STANDARD",8,"PALADIN",18,5,4
"BGT_RANKED_STANDARD",8,"PALADIN",19,5,5
"BGT_RANKED_STANDARD",8,"PALADIN",20,7,7
"BGT_RANKED_STANDARD",8,"PALADIN",21,8,8
"BGT_RANKED_STANDARD",8,"PALADIN",22,5,4
"BGT_RANKED_STANDARD",8,"PALADIN",23,4,3
"BGT_RANKED_STANDARD",8,"PALADIN",24,4,4
"BGT_RANKED_STANDARD",8,"PALADIN",25,1,1
"BGT_RANKED_STANDARD",8,"PALADIN",26,1,1
"BGT_RANKED_STANDARD",8,"PALADIN",27,2,2
"BGT_RANKED_STANDARD",9,"PALADIN",2,36,30
"BGT_RANKED_STANDARD",9,"PALADIN",3,148,131
"BGT_RANKED_STANDARD",9,"PALADIN",4,37,34
"BGT_RANKED_STANDARD",9,"PALADIN",5,64,53
"BGT_RANKED_STANDARD",9,"PALADIN",6,28,25
"BGT_RANKED_STANDARD",9,"PALADIN",7,45,41
"BGT_RANKED_STANDARD",9,"PALADIN",8,24,21
"BGT_RANKED_STANDARD",9,"PALADIN",9,36,32
"BGT_RANKED_STANDARD",9,"PALADIN",10,25,19
"BGT_RANKED_STANDARD",9,"PALADIN",11,28,26
"BGT_RANKED_STANDARD",9,"PALADIN",12,13,12
"BGT_RANKED_STANDARD",9,"PALADIN",13,25,22
"BGT_RANKED_STANDARD",9,"PALADIN",14,13,9
"BGT_RANKED_STANDARD",9,"PALADIN",15,11,11
"BGT_RANKED_STANDARD",9,"PALADIN",16,12,10
"BGT_RANKED_STANDARD",9,"PALADIN",17,12,11
"BGT_RANKED_STANDARD",9,"PALADIN",18,9,9
"BGT_RANKED_STANDARD",9,"PALADIN",19,6,6
"BGT_RANKED_STANDARD",9,"PALADIN",20,5,5
"BGT_RANKED_STANDARD",9,"PALADIN",21,5,5
"BGT_RANKED_STANDARD",9,"PALADIN",22,3,3
"BGT_RANKED_STANDARD",9,"PALADIN",23,2,2
"BGT_RANKED_STANDARD",9,"PALADIN",24,1,1
"BGT_RANKED_STANDARD",9,"PALADIN",25,3,3
"BGT_RANKED_STANDARD",10,"PALADIN",2,61,51
"BGT_RANKED_STANDARD",10,"PALADIN",3,206,165
"BGT_RANKED_STANDARD",10,"PALADIN",4,77,64
"BGT_RANKED_STANDARD",10,"PALADIN",5,61,53
"BGT_RANKED_STANDARD",10,"PALADIN",6,54,49
"BGT_RANKED_STANDARD",10,"PALADIN",7,45,41
"BGT_RANKED_STANDARD",10,"PALADIN",8,42,36
"BGT_RANKED_STANDARD",10,"PALADIN",9,47,43
"BGT_RANKED_STANDARD",10,"PALADIN",10,40,31
"BGT_RANKED_STANDARD",10,"PALADIN",11,28,25
"BGT_RANKED_STANDARD",10,"PALADIN",12,36,34
"BGT_RANKED_STANDARD",10,"PALADIN",13,30,26
"BGT_RANKED_STANDARD",10,"PALADIN",14,25,20
"BGT_RANKED_STANDARD",10,"PALADIN",15,14,14
"BGT_RANKED_STANDARD",10,"PALADIN",16,9,8
"BGT_RANKED_STANDARD",10,"PALADIN",17,12,10
"BGT_RANKED_STANDARD",10,"PALADIN",18,11,10
"BGT_RANKED_STANDARD",10,"PALADIN",19,9,7
"BGT_RANKED_STANDARD",10,"PALADIN",20,1,1
"BGT_RANKED_STANDARD",10,"PALADIN",21,4,4
"BGT_RANKED_STANDARD",10,"PALADIN",22,5,4
"BGT_RANKED_STANDARD",10,"PALADIN",23,2,2
"BGT_RANKED_STANDARD",10,"PALADIN",24,2,2
"BGT_RANKED_STANDARD",10,"PALADIN",25,2,2
"BGT_RANKED_STANDARD",10,"PALADIN",26,1,1
"BGT_RANKED_STANDARD",10,"PALADIN",29,0,0
"BGT_RANKED_STANDARD",11,"PALADIN",2,12,10
"BGT_RANKED_STANDARD",11,"PALADIN",3,63,53
"BGT_RANKED_STANDARD",11,"PALADIN",4,25,23
"BGT_RANKED_STANDARD",11,"PALADIN",5,17,15
"BGT_RANKED_STANDARD",11,"PALADIN",6,19,16
"BGT_RANKED_STANDARD",11,"PALADIN",7,16,14
"BGT_RANKED_STANDARD",11,"PALADIN",8,7,7
"BGT_RANKED_STANDARD",11,"PALADIN",9,9,8
"BGT_RANKED_STANDARD",11,"PALADIN",10,8,7
"BGT_RANKED_STANDARD",11,"PALADIN",11,3,3
"BGT_RANKED_STANDARD",11,"PALADIN",12,14,14
"BGT_RANKED_STANDARD",11,"PALADIN",13,4,2
"BGT_RANKED_STANDARD",11,"PALADIN",14,5,4
"BGT_RANKED_STANDARD",11,"PALADIN",15,3,2
"BGT_RANKED_STANDARD",11,"PALADIN",16,4,2
"BGT_RANKED_STANDARD",11,"PALADIN",17,2,2
"BGT_RANKED_STANDARD",11,"PALADIN",19,1,1
"BGT_RANKED_STANDARD",11,"PALADIN",22,1,1
"BGT_RANKED_STANDARD",11,"PALADIN",23,1,1
"BGT_RANKED_STANDARD",12,"PALADIN",2,27,19
"BGT_RANKED_STANDARD",12,"PALADIN",3,77,59
"BGT_RANKED_STANDARD",12,"PALADIN",4,37,34
"BGT_RANKED_STANDARD",12,"PALADIN",5,26,18
"BGT_RANKED_STANDARD",12,"PALADIN",6,21,17
"BGT_RANKED_STANDARD",12,"PALADIN",7,24,20
"BGT_RANKED_STANDARD",12,"PALADIN",8,21,19
"BGT_RANKED_STANDARD",12,"PALADIN",9,13,13
"BGT_RANKED_STANDARD",12,"PALADIN",10,17,15
"BGT_RANKED_STANDARD",12,"PALADIN",11,17,17
"BGT_RANKED_STANDARD",12,"PALADIN",12,10,10
"BGT_RANKED_STANDARD",12,"PALADIN",13,11,11
